1/L/2,1/L/200,1/L/k,1/L/10k,2/L/sqrt(k),1/(L+sqrt(k))
1.0263779780782862,1.5541758586378738,0.597920005353928,0.8979347589960816,0.862750900264689,0.6876599452278345
0.778591986223823,1.5463656883380008,0.49337076473169844,0.8532575010224901,0.3064493477550835,0.493968970152492
0.6093612217276202,1.5391279925073795,0.43038893687221846,0.8278424370005814,0.25130140195413136,0.3611607998859099
0.5096648895357234,1.531616276838831,0.39837450001596314,0.808515492465162,0.2537311437664993,0.31404808115407945
0.4754854530396245,1.5234927274729215,0.38854884860463645,0.7919233736723074,0.311161615555774,0.3443011025518936
0.40368977833917913,1.516609380897892,0.3683635960684856,0.7809834286671562,0.2517691344166365,0.27609266126128024
0.35973778132541184,1.5094852421423053,0.3536789405905911,0.7712959939599011,0.23683200046417546,0.2530444965464246
0.32960845747033296,1.502593354469952,0.34196001047254504,0.7632808238260029,0.2326344694068166,0.2431717872167562
0.30752105692345755,1.4960263825271878,0.33096412235043565,0.7566691604244336,0.23148765070116445,0.23832433252091273
0.30987630040804304,1.4888157734714362,0.325859517607481,0.7499533697747159,0.24346523146365545,0.2531219498880538
0.24315695590602907,1.482142962204057,0.3100916955945298,0.7442907589702231,0.1835516719116531,0.18153700434899314
0.2031237080602372,1.475271174111022,0.29688322146602797,0.7389023589411685,0.1531730771142935,0.15012803276801948
0.1868557230549496,1.4691788385785745,0.2843026195105427,0.7346644263142352,0.14924332182029465,0.15259517846688336
0.19617850776341902,1.4621768182989425,0.27694091111479924,0.7299698315432179,0.158576194570318,0.16854075471003946
0.1987617639003713,1.457286020390714,0.26144881901663497,0.727211597512022,0.17789202633017703,0.21118868396876003
0.22371523019351622,1.4506341952926118,0.252779671095279,0.7232981489850124,0.19550685477905944,0.23283230642529942
0.25618512576957597,1.4450472028565469,0.24299490235459098,0.7203715384316368,0.22791024112482847,0.27950722600839406
0.28537452118465834,1.4389197367985165,0.23646526234605175,0.7172577588836483,0.24885594280069148,0.2991889776902595
0.3104687596596522,1.4327794581258506,0.23080326478515478,0.7142905749228068,0.26717371013696767,0.315070948081226
0.3266909572264393,1.4265210654315625,0.22624295908321163,0.7114042687863197,0.2774088104496148,0.3189202196930493
0.34059419403943847,1.4206288953419512,0.22185841192497158,0.7088644743328489,0.289070344859982,0.3265423494610593
0.2701916112502216,1.4140587726481542,0.21502964540118177,0.7060168744359296,0.23459136369675893,0.2377191932303018
0.25530682607432637,1.4064032848225996,0.21108775388791806,0.7027210021495067,0.21320256765996165,0.21897462575969215
0.2223532636425946,1.399979283846439,0.20520895606174136,0.7001714624864195,0.19206624410861273,0.18594296896373347
0.19309585522674308,1.3924250297836034,0.20062011408591718,0.6971682393633191,0.16769746625675677,0.16116228673634228
0.1300804637715419,1.3841799576596958,0.192450520525059,0.693892477112027,0.12309840040045687,0.12039824082934585
0.13047966086286011,1.375707475147891,0.18649394039128328,0.6906387574450153,0.1227508955123875,0.13915933461761643
0.14524885607738025,1.3671432929813456,0.181228484958923,0.6874538323529286,0.13645017832368342,0.16694949811237045
0.12846982344794822,1.3591730539441562,0.1754953578332506,0.6846093229162672,0.1278505882180933,0.14415262559696604
0.14082910808559118,1.350994334597218,0.17118461634653284,0.6817742104240971,0.13683981779567092,0.15755921762609731
0.12884979594140716,1.3432530089479946,0.16599907977073447,0.6791732828936322,0.1254121834103264,0.1407210285045797
0.15333994888774893,1.334850926000812,0.16233237715776697,0.6763943352562874,0.14254684727740735,0.16955346624136922
0.17128606081051972,1.3266210990758494,0.1591478937936542,0.6737604880251258,0.1560200513906629,0.18716451889707345
0.18560924838165394,1.3184240128997866,0.15652190714104172,0.6712063873414996,0.16793066214772737,0.19909680059186982
0.18295336470853124,1.3106919779024175,0.15354205186805964,0.6688797763903065,0.16553068713351204,0.18905687323844605
