percent = 1,percent = 3,percent = 5
0.07744195876354538,0.07743873590349623,0.07744025652741787
0.012229412148231249,0.012230143575953142,0.012228506112062576
0.0059831746757892405,0.005984163663119868,0.0059831213589986885
0.007521895143868697,0.007523170112881803,0.007522221823320851
0.010654220335740627,0.010655725121890213,0.010654478257924803
0.013965643996844456,0.013967282377368107,0.013965627917887713
0.017042043189328605,0.01704378067077315,0.017041919744681288
0.019760805372447086,0.019762529505292684,0.01976061598455234
0.02210254211982918,0.022104257642638025,0.022102272657923288
0.024087282370437384,0.024088964167133298,0.02408693653816134
0.025749066262692844,0.025750711367769758,0.02574865816293443
0.027125125181190635,0.02712673045051169,0.027124678755416652
0.028251260236661968,0.0282528206731865,0.028250774632104837
0.029160046030699553,0.029161555726793686,0.029159514605461248
0.02988033973538298,0.029881799838774276,0.02987977610669011
0.030437359738745253,0.030438767970400793,0.030436764332792795
0.030852993857388898,0.030854348735899432,0.030852379464844263
0.0311461852423928,0.03114748895266095,0.031145557387916058
0.03133331157867465,0.031334566127314535,0.0313326780457333
0.03142853305245448,0.03142974057904967,0.0314278935437368
0.03144410597921783,0.031445265908520176,0.031443462288236
0.03139064703902353,0.03139176158423916,0.03139000050500293
0.03127736768736069,0.031278440186258104,0.031276722609550014
0.031112271617143042,0.03111330498754929,0.031111629380770552
0.030902325327282845,0.030903321648004398,0.03090168731701429
0.030653601105188184,0.030654562732223153,0.03065296891647191
0.030371401554246693,0.030372329606176415,0.030370775586760823
0.03006036550229908,0.030061262260716214,0.030059746327509174
0.029724557185520938,0.029725424721153682,0.02972394516404915
0.029367543386625106,0.029368383473929886,0.0293669397717964
0.028992459584511698,0.028993273485328132,0.02899186507509187
0.02860206571815756,0.028602854262841877,0.028601480233633052
0.028198795126786726,0.028199559176621564,0.028198218633613718
0.02778479579389291,0.027785536145998196,0.02778422848121774
0.027361966078710463,0.027362683801308973,0.027361407800283205
0.026931985618283794,0.026932681628457026,0.026931436745928152
0.02649634196026563,0.02649701728976887,0.026495802696731158
0.026056353557886276,0.02605700885759393,0.026055824335358253
0.0256131897686526,0.025613825745401705,0.025612670492466055
0.025167888293118782,0.02516850563633948,0.025167378868521387
0.024721370301644556,0.02472196950095091,0.024720870592855018
0.02427445349676543,0.024275035156645274,0.02427396322633355
0.023827863896932828,0.023828428602283017,0.023827382959296883
0.023382245869746708,0.02338279417914955,0.023381774176439964
